CountryCode,SeriesCode,DESCRIPTION
MRT,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
MRT,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
MRT,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
MRT,SM.POP.NETM,Data sources : United Nations World Population Prospects
MRT,SM.POP.TOTL,"Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for Mauritania in 2010 include 30,000 persons in a refugee-like situation."
MRT,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
MRT,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
MRT,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
MRT,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
MRT,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
MRT,SP.DYN.LE00.IN,Derived using male and female life expectancy
MRT,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
MRT,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
MRT,SP.POP.GROW,United Nations World Population Prospects
MRT,SP.POP.TOTL,United Nations World Population Prospects
MUS,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt and short-term debt from 2009 are based on reports provided by the country.  Historical private nonguaranteed debt data are World Bank staff estimates.  Short-term debt data before 2009 are excluded since BIS data include debt liabilities of offshore centers located in the country.  
MUS,SM.POP.NETM,Data sources : United Nations World Population Prospects
MUS,SM.POP.TOTL,"Estimates are derived from data on foreign-born population. Including Agalega, Rodrigues and Saint Brandon."
MUS,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
MUS,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
MUS,SP.DYN.CBRT.IN,Data sources : Central Statistics Office 
MUS,SP.DYN.CDRT.IN,Data sources : Central Statistics Office 
MUS,SP.DYN.LE00.FE.IN,"Data sources : Central Statistics Office, United Nations World Population Prospects"
MUS,SP.DYN.LE00.IN,Derived using male and female life expectancy
MUS,SP.DYN.LE00.MA.IN,"Data sources : Central Statistics Office, United Nations World Population Prospects"
MUS,SP.DYN.TFRT.IN,"Data sources : Central Statistics Office, United Nations World Population Prospects"
MUS,SP.POP.0014.TO.ZS,Including Agalega and St. Brandon.
MUS,SP.POP.1564.TO.ZS,Including Agalega and St. Brandon.
MUS,SP.POP.65UP.TO.ZS,Including Agalega and St. Brandon.
MUS,SP.POP.DPND,Including Agalega and St. Brandon.
MUS,SP.POP.DPND.OL,Including Agalega and St. Brandon.
MUS,SP.POP.DPND.YG,Including Agalega and St. Brandon.
MUS,SP.POP.GROW,"Central Statistics Office, United Nations Population and Vital Statistics Report, United Nations World Population Prospects"
MUS,SP.POP.TOTL,"Central Statistics Office, United Nations Population and Vital Statistics Report, United Nations World Population Prospects"
MUS,SP.POP.TOTL.FE.ZS,Excluding Agalega and St. Brandon.
MWI,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Malawi was granted debt relief effective in 2006 under MDRI. Data include the effects of Paris Club restructuring agreement signed in 2006 and of Enhanced HIPC Initiative in 2008, 2009, and 2010, in the amount of $0.8 million, $1.1 million, and $1.3 million respectively."
MWI,SM.POP.NETM,Data sources : United Nations World Population Prospects
MWI,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
MWI,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
MWI,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
MWI,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
MWI,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
MWI,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
MWI,SP.DYN.LE00.IN,Derived using male and female life expectancy
MWI,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
MWI,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
MWI,SP.POP.GROW,United Nations World Population Prospects
MWI,SP.POP.TOTL,United Nations World Population Prospects
MYS,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt, long-term private nonguaranteed debt, and short-term debt for 2010 are World Bank staff estimates based on government statistics."
MYS,SM.POP.NETM,Data sources : United Nations World Population Prospects
MYS,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
MYS,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
MYS,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
MYS,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
MYS,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
MYS,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
MYS,SP.DYN.LE00.IN,Derived using male and female life expectancy
MYS,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
MYS,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
MYS,SP.POP.0014.TO.ZS,Including Sabah and Sarawak.
MYS,SP.POP.1564.TO.ZS,Including Sabah and Sarawak.
MYS,SP.POP.65UP.TO.ZS,Including Sabah and Sarawak.
MYS,SP.POP.GROW,United Nations World Population Prospects
MYS,SP.POP.TOTL,United Nations World Population Prospects
MYS,SP.POP.TOTL.FE.ZS,Including Sabah and Sarawak.
NAM,SM.POP.NETM,Data sources : United Nations World Population Prospects
NAM,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
NAM,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
NAM,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
NAM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
NAM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
NAM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
NAM,SP.DYN.LE00.IN,Derived using male and female life expectancy
NAM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
NAM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
NAM,SP.POP.GROW,United Nations World Population Prospects
NAM,SP.POP.TOTL,United Nations World Population Prospects
NCL,SM.POP.NETM,Data sources : United Nations World Population Prospects
NCL,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
NCL,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
NCL,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
NCL,SP.DYN.CBRT.IN,Data sources : Institute of Statistics and Economic Studies
NCL,SP.DYN.CDRT.IN,Data sources : Institute of Statistics and Economic Studies
NCL,SP.DYN.LE00.FE.IN,Data sources : Institute of Statistics and Economic Studies
NCL,SP.DYN.LE00.IN,Derived using male and female life expectancy
NCL,SP.DYN.LE00.MA.IN,Data sources : Institute of Statistics and Economic Studies
NCL,SP.DYN.TFRT.IN,Data sources : Institute of Statistics and Economic Studies
NCL,SP.POP.GROW,"Institute of Statistics and Economic Studies, 1983 Census, 1989 Census, 1996 Census"
NCL,SP.POP.TOTL,"Institute of Statistics and Economic Studies, 1983 Census, 1989 Census, 1996 Census"
NER,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are World Bank staff estimates. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
NER,SM.POP.NETM,Data sources : United Nations World Population Prospects
NER,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
NER,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
NER,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
NER,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
NER,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
NER,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
NER,SP.DYN.LE00.IN,Derived using male and female life expectancy
NER,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
NER,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
NER,SP.POP.GROW,United Nations World Population Prospects
NER,SP.POP.TOTL,United Nations World Population Prospects
NGA,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt from 2007 are revised based on reports provided by the country. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
NGA,SH.XPD.EXTR.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.OOPC.TO.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.OOPC.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PCAP.PP.KD,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PUBL,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
NGA,SM.POP.NETM,Data sources : United Nations World Population Prospects
NGA,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
NGA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
NGA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
NGA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
NGA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
NGA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
NGA,SP.DYN.LE00.IN,Derived using male and female life expectancy
NGA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
NGA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
NGA,SP.POP.GROW,United Nations World Population Prospects
NGA,SP.POP.TOTL,United Nations World Population Prospects
NIC,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt and private nonguaranteed debt for 2010 are based on reports provided by the country. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Nicaragua was granted debt relief effective in 2006 under MDRI."
NIC,NE.CON.PRVT.PP.CD,Estimates are based on regression.
NIC,NE.CON.PRVT.PP.KD,Estimates are based on regression.
NIC,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
NIC,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
NIC,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
NIC,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
NIC,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
NIC,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
NIC,PA.NUS.PPP,Estimates are based on regression.
NIC,PA.NUS.PPPC.RF,Estimates are based on regression.
NIC,PA.NUS.PRVT.PP,Estimates are based on regression.
NIC,SM.POP.NETM,Data sources : United Nations World Population Prospects
NIC,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
NIC,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
NIC,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
NIC,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
NIC,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
NIC,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
